customer_id,account_id,age,account_status_id,income_range,gender_id,occupation_id,marital_status_id,state_id,disbursement_amount,financing_term,payment_amount,total_call,call_successful,call_unsuccessful,ptp_count,ptp_broken,ptp_kept,month_in_areas,total_arrears_amount,total_outstanding_amount,current_balance_amount,product_type_category_id
1386749,1001124,31,2,3000,4.0,1.0,1.0,14.0,70000.0,120.0,619.0,6,6,0,5,4,1,0,375.4,28324.65,30281.0,2
945021,1001135,29,2,3000,4.0,30.0,1.0,4.0,9000.0,180.0,1604.0,1,1,0,1,0,1,0,0.0,158316.9,293414.11,10
617971,1001230,34,2,5000,4.0,27.0,1.0,11.0,36160.0,246.0,1060.0,18,0,18,0,0,0,1,1961.0,115512.82,143838.25,1
543093,1001394,39,2,7000,5.0,29.0,2.0,1.0,164000.0,141.0,1328.0,1,0,1,0,0,0,0,4.63,109930.61,160849.07,1
2047763,1001486,55,2,5000,4.0,5.0,2.0,15.0,5960.0,107.0,2095.0,1,0,1,0,0,0,0,0.0,119512.52,152877.94,1
2120979,1001613,35,2,7000,4.0,28.0,2.0,9.0,1740.0,360.0,2183.0,1,1,0,1,0,1,0,0.0,413825.12,1280897.93,10
353395,1001922,57,2,7000,4.0,45.0,2.0,16.0,3000.0,92.0,1127.0,7,0,7,0,0,0,0,0.0,31618.09,35206.57,1
925000,1002054,43,2,7000,4.0,30.0,2.0,14.0,2550.0,374.0,1311.0,12,4,8,2,2,0,0,0.0,268204.45,868681.77,10
1123977,1002063,34,2,5000,5.0,35.0,1.0,2.0,50500.0,120.0,991.0,12,6,6,5,4,1,1,1647.8,67299.04,105789.69,1
763051,1002099,37,2,5000,5.0,35.0,2.0,10.0,80000.0,243.0,520.0,5,0,5,0,0,0,0,0.0,56249.7,72817.91,1
667818,1002198,29,2,5000,4.0,34.0,1.0,2.0,54000.0,120.0,1343.0,3,1,2,1,0,1,0,15.0,123527.86,188848.0,1
864212,1002264,38,2,3000,4.0,2.0,2.0,8.0,3540.0,141.0,377.0,5,0,5,0,0,0,1,742.12,22027.09,28979.85,1
1056239,1002435,46,2,7000,4.0,45.0,2.0,3.0,108000.0,130.0,434.0,3,0,3,0,0,0,0,0.0,34350.73,51698.15,1
344106,1002694,56,2,7000,4.0,3.0,2.0,2.0,54000.0,109.0,2538.0,5,3,2,2,1,1,0,0.0,112487.4,138728.67,1
1755388,1002744,33,2,3000,4.0,10.0,2.0,9.0,121000.0,102.0,444.0,1,0,1,0,0,0,0,0.0,10110.23,11490.6,1
2118335,1002969,42,2,3000,4.0,1.0,2.0,2.0,3370.0,246.0,925.0,8,3,5,2,2,0,1,1444.35,97001.42,123341.84,1
1096767,1003024,46,2,3000,4.0,3.0,2.0,2.0,55000.0,186.0,312.0,2,2,0,2,0,2,0,0.0,11633.29,12888.81,1
1023351,1004029,43,2,5000,4.0,3.0,2.0,2.0,6500.0,131.0,1096.0,1,0,1,0,0,0,3,4324.9,95573.86,136531.82,1
2173558,1004443,39,2,5000,4.0,35.0,2.0,13.0,0.0,139.0,430.0,4,1,3,1,1,0,0,278.05,26071.54,34390.73,1
1319687,1004483,47,2,5000,4.0,26.0,2.0,8.0,5860.0,133.0,434.0,11,3,8,2,2,0,0,362.43,28925.49,37072.37,1
662737,1004691,30,2,3000,5.0,29.0,2.0,2.0,50000.0,120.0,127.0,4,1,3,1,0,1,0,0.0,6135.35,7234.02,1
538147,1004822,55,2,3000,4.0,9.0,4.0,16.0,14700.0,181.0,1440.0,1,1,0,0,0,0,9,16245.49,61526.65,61911.58,1
1352712,1005069,50,2,7000,5.0,29.0,2.0,16.0,125000.0,139.0,2250.0,10,1,9,1,1,0,0,2222.66,143958.22,188862.93,1
1524056,1005073,34,2,5000,5.0,35.0,1.0,4.0,186000.0,186.0,772.0,5,3,2,2,2,0,0,600.15,40257.91,43844.0,1
357777,1005153,32,2,5000,4.0,30.0,2.0,9.0,4400.0,143.0,642.0,13,5,8,5,5,0,0,610.23,51105.08,68679.18,1
245895,1005318,47,2,5000,4.0,1.0,2.0,11.0,12400.0,136.0,384.0,1,1,0,0,0,0,5,3209.66,28066.1,35631.97,1
419973,1005451,39,2,3000,5.0,1.0,1.0,3.0,90000.0,180.0,482.0,4,1,3,1,1,0,0,3.49,22722.64,25539.32,1
1341243,1005852,28,2,3000,4.0,26.0,2.0,16.0,5000.0,141.0,581.0,4,0,4,0,0,0,0,538.12,38319.57,50605.91,1
584224,1006013,46,2,5000,5.0,30.0,2.0,1.0,57500.0,120.0,922.0,4,0,4,0,0,0,0,586.61,22300.05,30896.86,1
1594647,1006022,45,2,7000,5.0,45.0,2.0,11.0,40000.0,131.0,1821.0,3,0,3,0,0,0,0,0.0,145257.95,219340.56,1
1285675,1006163,49,2,3000,4.0,5.0,2.0,6.0,2550.0,240.0,108.0,2,1,1,1,1,0,0,28.02,10298.05,13478.0,1
1030507,1006199,55,2,9000,4.0,45.0,2.0,6.0,164000.0,134.0,889.0,2,1,1,1,1,0,0,0.0,51730.15,69180.59,1
858085,1006243,38,2,3000,4.0,35.0,2.0,14.0,5350.0,142.0,203.0,7,2,5,2,2,0,0,194.87,17565.7,25063.99,1
1542848,1006354,39,2,5000,5.0,34.0,2.0,7.0,88000.0,118.0,1421.0,3,2,1,2,1,1,0,0.0,103979.31,157152.9,1
1521111,1006489,35,2,3000,5.0,35.0,2.0,14.0,73000.0,135.0,495.0,1,0,1,0,0,0,0,0.0,37983.35,55890.43,1
1652576,1006650,47,2,3000,4.0,35.0,2.0,16.0,5500.0,132.0,437.0,5,1,4,1,1,0,0,206.25,15465.72,19480.11,1
1466206,1006689,40,2,5000,4.0,34.0,2.0,16.0,200000.0,178.0,408.0,3,0,3,2,2,0,0,0.0,59230.98,84857.69,1
1697532,1006890,51,2,5000,4.0,45.0,2.0,10.0,190000.0,120.0,253.0,4,0,4,0,0,0,0,126.82,8120.52,9840.96,1
486130,1007028,27,2,3000,5.0,35.0,2.0,11.0,5590.0,142.0,565.0,4,3,1,0,0,0,5,3237.0,37347.94,44488.85,1
1784502,1007098,43,2,5000,4.0,34.0,2.0,3.0,3740.0,133.0,553.0,10,3,7,2,2,0,0,142.99,30818.83,40409.22,1
894362,1007348,36,2,3000,4.0,35.0,2.0,2.0,108000.0,141.0,756.0,10,1,9,1,0,0,2,2138.67,69642.89,98695.28,1
1471795,1007373,38,2,3000,5.0,30.0,2.0,6.0,60000.0,120.0,471.0,3,2,1,2,1,1,0,0.0,6498.84,6975.5,2
1776702,1008023,43,2,5000,4.0,35.0,2.0,14.0,168500.0,120.0,656.0,1,1,0,0,0,0,0,8.0,60281.73,92157.6,1
30522,1008219,35,2,13000,5.0,37.0,2.0,4.0,1420.0,108.0,1923.0,2,1,1,1,1,0,0,0.0,172553.38,207613.4,2
1715109,1008229,40,2,5000,4.0,26.0,2.0,1.0,129000.0,246.0,940.0,1,0,1,0,0,0,0,0.0,84610.85,105180.0,1
1736292,1008314,37,2,5000,4.0,38.0,2.0,2.0,193880.0,81.0,540.0,1,0,1,0,0,0,0,0.0,19100.86,20481.0,2
1371463,1008658,36,2,3000,4.0,1.0,1.0,6.0,66900.0,129.0,290.0,4,2,2,2,0,1,0,0.0,13140.22,14475.0,1
1106130,1008705,35,2,3000,5.0,1.0,2.0,2.0,65000.0,126.0,673.0,4,1,3,1,0,1,0,615.99,28596.86,30818.5,1
2077040,1009059,54,2,1000,4.0,4.0,2.0,8.0,2470.0,302.0,321.0,4,0,4,0,0,0,0,30.49,19224.08,22098.36,10
1040899,1009506,39,2,7000,4.0,11.0,2.0,3.0,200000.0,174.0,1298.0,1,0,1,0,0,0,0,0.0,77032.64,86910.0,1
52818,1009639,37,2,3000,5.0,34.0,2.0,9.0,34000.0,135.0,454.0,4,0,4,0,0,0,0,7.29,23735.48,29155.58,1
368194,1010386,34,2,5000,4.0,1.0,2.0,6.0,85000.0,328.0,260.0,3,1,2,1,0,1,0,0.0,45442.21,125277.33,10
1373725,1010606,52,2,7000,4.0,34.0,2.0,1.0,12000.0,210.0,1644.0,10,3,7,3,2,1,1,3290.34,140092.25,161056.0,1
156192,1010745,37,2,3000,5.0,35.0,2.0,4.0,12400.0,120.0,430.0,3,0,3,0,0,0,0,190.81,22485.71,31665.34,1
1447894,1010754,32,2,5000,4.0,35.0,2.0,16.0,3000.0,139.0,323.0,5,3,2,3,1,2,0,0.0,23137.6,32790.65,1
1129374,1010825,34,2,3000,4.0,35.0,2.0,5.0,0.0,140.0,675.0,2,1,1,1,1,0,0,9.1,50838.7,72107.33,1
1408947,1010863,36,2,5000,4.0,45.0,2.0,11.0,95000.0,136.0,1735.0,3,2,1,2,2,0,0,0.0,142939.53,211917.22,1
82088,1011170,49,2,3000,4.0,35.0,2.0,14.0,100000.0,141.0,529.0,2,1,1,1,0,1,0,0.0,42937.16,61957.04,1
325222,1011624,34,2,7000,5.0,30.0,1.0,2.0,330000.0,120.0,1602.0,3,1,2,1,0,1,0,0.0,146558.1,225459.6,1
353839,1011731,50,2,13000,4.0,12.0,2.0,2.0,13000.0,350.0,6943.0,7,6,1,5,2,2,0,0.0,1288317.35,3673051.86,10
844940,1012040,50,2,3000,5.0,35.0,2.0,12.0,0.0,182.0,526.0,4,1,3,1,1,0,0,0.0,11884.91,12740.19,1
1557449,1012603,45,2,7000,4.0,39.0,2.0,12.0,65000.0,240.0,1700.0,4,0,4,0,0,0,0,0.0,134356.22,166600.0,1
392016,1012715,54,2,5000,5.0,35.0,2.0,16.0,0.0,104.0,1964.0,7,2,5,1,0,1,1,3419.27,129057.24,168297.34,1
1235397,1012732,33,2,3000,5.0,30.0,2.0,8.0,38000.0,240.0,120.0,4,0,4,0,0,0,0,119.41,12851.88,16376.0,1
1484052,1013026,46,2,7000,5.0,39.0,1.0,2.0,73000.0,222.0,1793.0,2,0,2,0,0,0,0,0.0,127529.34,148731.0,1
1470002,1013319,37,2,5000,4.0,10.0,2.0,14.0,164500.0,438.0,742.0,18,3,15,2,1,0,2,1603.0,155125.58,556854.69,10
866474,1013343,51,2,5000,4.0,34.0,2.0,14.0,9400.0,186.0,315.0,1,0,1,0,0,0,0,0.08,7005.44,7410.08,1
49751,1013368,39,2,3000,5.0,29.0,2.0,16.0,50000.0,138.0,672.0,5,0,5,0,0,0,0,0.0,49688.25,70252.43,1
1663526,1013430,58,2,5000,5.0,34.0,2.0,1.0,59000.0,48.0,487.0,5,0,5,0,0,0,0,0.0,6246.38,7469.34,1
144495,1013583,58,2,5000,4.0,34.0,2.0,14.0,20000.0,120.0,745.0,5,1,4,0,0,0,1,1490.61,4471.46,4470.0,1
796190,1013879,43,2,3000,5.0,35.0,2.0,16.0,2700.0,186.0,313.0,12,4,8,0,0,0,0,246.4,9374.69,10310.63,1
1252032,1014070,38,2,3000,5.0,30.0,2.0,2.0,0.0,246.0,610.0,4,0,4,0,0,0,0,101.03,60943.22,77945.0,1
181298,1014215,42,2,3000,4.0,30.0,2.0,11.0,95000.0,246.0,629.0,8,3,5,3,3,0,1,1230.97,68832.11,85440.87,1
2186265,1014387,56,2,5000,5.0,9.0,2.0,2.0,85000.0,119.0,1188.0,1,0,1,0,0,0,0,0.0,31215.17,35293.77,1
2049347,1014741,32,2,3000,4.0,1.0,1.0,16.0,6980.0,133.0,768.0,14,5,9,5,5,0,0,587.21,39982.24,52352.34,1
781661,1014797,33,2,3000,4.0,35.0,2.0,2.0,135000.0,134.0,687.0,2,0,2,0,0,0,0,0.0,38791.44,51894.62,1
966643,1015077,26,2,5000,5.0,45.0,1.0,12.0,1600.0,108.0,345.0,1,1,0,1,1,0,0,0.0,29916.36,37155.0,2
205811,1015247,42,2,5000,5.0,35.0,2.0,4.0,154000.0,186.0,115.0,3,1,2,1,0,0,0,112.57,3632.52,3747.5,1
1180513,1015619,45,2,5000,5.0,30.0,2.0,8.0,162000.0,138.0,488.0,1,0,1,0,0,0,0,459.2,4842.38,5329.96,1
963478,1015669,39,2,3000,4.0,34.0,1.0,2.0,15630.0,180.0,482.0,5,0,5,0,0,0,0,6.28,23853.47,26988.02,1
275797,1015743,34,2,3000,5.0,35.0,2.0,2.0,68000.0,157.0,672.0,4,1,3,1,1,0,0,134.66,33321.84,33861.19,1
1151334,1015768,31,2,3000,4.0,45.0,2.0,14.0,35081.2,120.0,806.0,1,1,0,1,0,1,0,9.0,74085.79,113308.6,1
505381,1016077,40,2,3000,4.0,35.0,1.0,2.0,50000.0,186.0,522.0,1,0,1,0,0,0,0,518.05,18481.68,19746.9,1
1736708,1016131,46,2,5000,4.0,30.0,2.0,4.0,36000.0,240.0,680.0,1,1,0,1,1,0,0,0.0,53849.21,66640.0,1
1563967,1016407,54,2,11000,4.0,30.0,2.0,9.0,79500.0,126.0,383.0,3,1,2,1,1,0,0,344.44,23942.92,31605.67,1
964173,1016413,55,2,7000,4.0,1.0,2.0,2.0,0.0,108.0,2430.0,4,1,3,1,0,1,0,0.0,105481.01,140113.39,1
1683299,1016517,39,2,5000,5.0,30.0,2.0,4.0,80000.0,135.0,844.0,5,1,4,1,1,0,0,0.0,62083.95,89837.51,1
1764449,1016599,42,2,3000,5.0,35.0,1.0,6.0,15000.0,180.0,386.0,1,0,1,0,0,0,0,0.0,14004.68,15360.0,1
2076745,1016629,41,2,3000,4.0,4.0,2.0,2.0,90000.0,120.0,567.0,3,0,3,0,0,0,0,566.79,23367.12,31202.88,1
819657,1017104,37,2,3000,5.0,35.0,1.0,2.0,8450.0,183.0,366.0,7,0,7,0,0,0,0,1.55,10346.23,11108.05,1
826555,1017384,37,2,5000,5.0,40.0,2.0,16.0,144000.0,142.0,1657.0,1,1,0,0,0,0,6,12997.55,144937.44,201377.35,1
1365738,1017420,31,2,3000,5.0,35.0,1.0,14.0,50000.0,139.0,1125.0,11,5,6,6,5,1,1,1133.13,81369.7,113216.96,1
558616,1018127,45,2,3000,4.0,35.0,2.0,13.0,2550.0,137.0,340.0,4,1,3,1,0,1,0,106.02,15591.43,19363.32,1
340730,1018299,33,2,5000,4.0,13.0,2.0,1.0,72000.0,120.0,262.0,7,3,4,2,2,0,4,1179.59,17173.72,23595.65,1
2142646,1018483,39,2,3000,4.0,4.0,2.0,11.0,154000.0,256.0,557.0,3,1,2,1,1,0,0,0.0,66391.09,83648.5,1
145057,1018526,38,2,5000,4.0,30.0,1.0,10.0,190000.0,240.0,557.0,1,0,1,0,0,0,0,32.95,58347.56,75604.92,1
1673731,1018539,53,2,5000,4.0,30.0,2.0,2.0,28000.0,261.0,1846.0,32,8,24,5,4,0,0,1678.43,223553.83,443181.48,10
1607099,1018690,50,2,5000,5.0,35.0,4.0,12.0,38000.0,240.0,457.0,2,0,2,0,0,0,0,0.0,35198.76,42762.0,1
1301021,1018716,36,2,3000,4.0,26.0,1.0,2.0,8000.0,120.0,549.0,3,0,3,0,0,0,0,10.23,11989.38,15070.26,1
408530,1018950,35,2,3000,4.0,1.0,2.0,7.0,284861.8,130.0,821.0,2,1,1,1,1,0,0,0.0,67969.12,100193.03,1
1529716,1019076,32,2,5000,5.0,45.0,2.0,9.0,5000.0,120.0,604.0,5,1,4,0,0,0,0,28.69,40087.55,45331.28,2
1371642,1019077,45,2,5000,4.0,3.0,2.0,2.0,54400.0,240.0,137.0,5,0,5,0,0,0,0,0.53,13114.85,17217.52,1
268647,1019206,48,2,3000,4.0,20.0,2.0,16.0,95000.0,198.0,945.0,3,3,0,3,1,2,0,0.0,62730.25,73391.73,1
1513242,1019214,43,2,7000,4.0,45.0,2.0,13.0,15000.0,123.0,451.0,13,0,13,0,0,0,0,449.8,30980.64,34619.8,2
2072340,1019283,41,2,5000,5.0,45.0,2.0,8.0,17610.0,420.0,1033.0,7,4,3,4,1,3,0,82.73,207882.32,716934.02,10
1042542,1019359,55,2,5000,4.0,35.0,2.0,1.0,115000.0,126.0,1009.0,7,3,4,3,1,2,0,0.0,58010.14,74190.52,1
834966,1019421,48,2,5000,4.0,30.0,1.0,4.0,4890.0,142.0,1111.0,2,2,0,2,0,2,0,10.6,59567.63,73146.2,1
1522394,1019584,30,2,3000,4.0,10.0,1.0,11.0,50900.0,112.0,708.0,2,1,1,1,1,0,0,0.0,29272.66,36184.82,1
2184881,1019674,33,2,3000,5.0,40.0,2.0,8.0,194000.0,124.0,545.0,7,2,5,1,1,0,1,781.2,41350.08,47035.2,2
149354,1020108,53,2,7000,5.0,30.0,2.0,2.0,33000.0,168.0,755.0,2,2,0,2,0,2,0,0.0,14028.93,15100.0,1
2164809,1020135,39,2,7000,4.0,45.0,2.0,7.0,0.0,136.0,2270.0,4,0,4,0,0,0,0,0.0,178879.32,265317.49,1
808520,1020178,57,2,9000,4.0,45.0,2.0,1.0,8500.0,77.0,3172.0,2,2,0,2,2,0,0,0.0,134408.68,163049.28,1
968596,1020251,53,2,9000,5.0,45.0,2.0,16.0,5950.0,133.0,2211.0,3,1,2,0,0,0,0,2146.36,126341.28,164940.24,1
728392,1020434,51,2,7000,4.0,30.0,2.0,2.0,105000.0,116.0,1040.0,6,0,6,0,0,0,1,1118.0,13535.15,14448.65,1
67817,1020470,29,2,3000,5.0,1.0,2.0,9.0,50000.0,120.0,172.0,5,1,4,1,1,0,2,551.05,8894.2,11887.52,1
869331,1020574,38,2,5000,4.0,10.0,2.0,4.0,380000.0,97.0,1228.0,1,1,0,0,0,0,0,0.0,32644.81,36810.34,1
2137818,1020719,48,2,5000,5.0,26.0,2.0,14.0,7000.0,114.0,421.0,4,1,3,1,0,1,0,0.0,17212.17,18943.4,2
18568,1020890,27,2,3000,4.0,34.0,2.0,11.0,640.0,120.0,65.0,1,1,0,0,0,0,14,2358.27,9949.17,10851.7,1
733155,1021137,40,2,3000,5.0,26.0,1.0,13.0,46500.0,168.0,400.0,2,2,0,2,2,0,0,400.0,35174.22,36535.53,2
215612,1021524,33,2,5000,4.0,32.0,2.0,2.0,2770.0,141.0,1540.0,4,3,1,3,2,1,0,0.0,125179.35,182167.21,1
1689672,1021559,42,2,7000,5.0,45.0,2.0,16.0,66000.0,136.0,2283.0,6,0,6,0,0,0,0,0.0,183976.67,275251.49,1
1691771,1021564,34,2,7000,5.0,39.0,2.0,14.0,50200.0,120.0,1536.0,2,1,1,1,1,0,0,60.0,42841.47,55466.74,1
2142363,1021865,35,2,3000,4.0,35.0,1.0,16.0,200000.0,133.0,269.0,3,2,1,0,0,0,0,0.0,14015.23,18312.39,1
648129,1021899,34,2,7000,4.0,45.0,2.0,1.0,2900.0,139.0,1958.0,1,0,1,0,0,0,0,10.4,119310.89,156825.53,1
705536,1021939,53,2,7000,4.0,29.0,2.0,2.0,2590.0,122.0,552.0,8,7,1,7,4,1,0,0.0,39930.1,56719.08,1
729873,1022220,25,2,3000,4.0,34.0,2.0,14.0,5000.0,445.0,645.0,5,0,5,0,0,0,0,0.0,136762.59,501489.82,10
1415542,1022233,55,2,7000,4.0,45.0,2.0,16.0,30000.0,131.0,1026.0,1,0,1,0,0,0,0,0.0,43868.25,58728.93,1
2222850,1022284,30,2,5000,4.0,30.0,1.0,11.0,1220.0,138.0,1742.0,9,1,8,1,1,0,1,2342.65,126329.46,178314.87,1
750482,1022399,59,2,7000,5.0,45.0,2.0,1.0,2210.0,78.0,1474.0,6,4,2,2,1,0,4,8394.72,22279.66,24422.17,1
949464,1022585,38,2,3000,4.0,30.0,2.0,6.0,48000.0,186.0,502.0,7,3,4,3,3,0,0,493.63,24477.66,26457.24,1
29974,1022630,37,2,3000,4.0,38.0,2.0,6.0,55000.0,360.0,649.0,5,0,5,0,0,0,0,0.0,120534.49,399837.81,10
328310,1023045,41,2,1000,4.0,5.0,1.0,6.0,20000.0,216.0,241.0,7,3,4,3,3,0,2,548.04,9282.65,6043.57,1
116795,1023055,32,2,3000,4.0,34.0,4.0,13.0,128000.0,246.0,666.0,1,0,1,0,0,0,0,22.12,72539.64,91232.11,1
9179,1023104,34,2,3000,4.0,5.0,2.0,10.0,90500.0,120.0,697.0,9,2,7,2,2,0,2,2032.41,38289.25,52362.94,1
263778,1023106,35,2,9000,4.0,45.0,2.0,14.0,84000.0,120.0,806.0,5,2,3,2,2,0,0,0.0,55931.15,63636.0,2
752769,1023134,39,2,3000,5.0,1.0,2.0,16.0,50000.0,296.0,770.0,21,1,20,1,1,0,0,390.1,117519.82,145548.53,1
2117699,1023671,37,2,5000,4.0,20.0,2.0,16.0,97000.0,114.0,672.0,8,0,8,0,0,0,0,0.0,4428.5,5278.5,2
1128401,1023692,38,2,5000,5.0,30.0,2.0,6.0,32000.0,114.0,652.0,11,2,9,1,1,0,0,517.0,27128.71,29801.5,2
1740499,1023813,30,2,3000,4.0,10.0,2.0,2.0,16263.0,146.0,1337.0,1,1,0,0,0,0,21,28876.19,117318.16,129593.6,1
245243,1024095,32,2,3000,4.0,4.0,2.0,1.0,40000.0,120.0,179.0,1,0,1,0,0,0,20,5602.84,19904.91,24800.9,1
994198,1024176,37,2,7000,5.0,39.0,2.0,2.0,175000.0,114.0,1396.0,1,0,1,0,0,0,0,744.87,87701.7,98433.57,2
1512977,1024670,41,2,5000,5.0,45.0,2.0,16.0,44000.0,138.0,1249.0,1,0,1,0,0,0,0,0.0,100930.79,150223.41,1
350720,1024873,35,2,7000,4.0,37.0,2.0,2.0,130000.0,142.0,494.0,9,0,9,0,0,0,0,0.0,20833.86,26336.95,1
555167,1025128,42,2,3000,4.0,30.0,2.0,6.0,3000.0,369.0,424.0,4,0,4,0,0,0,0,384.83,46919.71,78558.33,10
392121,1025662,38,2,7000,4.0,45.0,1.0,16.0,10000.0,136.0,995.0,10,3,7,1,1,0,0,0.0,74533.18,109499.6,1
3990,1025766,41,2,3000,4.0,4.0,2.0,2.0,50000.0,254.0,500.0,10,8,2,5,4,1,1,722.16,55377.99,68698.81,1
233590,1025824,36,2,3000,4.0,4.0,1.0,11.0,70000.0,140.0,326.0,1,0,1,0,0,0,0,0.0,20890.98,28217.86,1
152555,1026179,36,2,5000,5.0,35.0,2.0,2.0,78000.0,150.0,2149.0,5,2,3,1,1,0,0,0.0,195220.27,279175.91,1
220007,1026325,59,2,7000,4.0,34.0,2.0,1.0,5340.0,65.0,3191.0,5,4,1,0,0,0,0,0.0,69087.22,73210.61,1
86961,1026555,40,2,7000,4.0,45.0,4.0,1.0,169800.0,141.0,2496.0,2,0,2,0,0,0,5,12944.93,209394.25,300594.54,1
195756,1027021,37,2,3000,4.0,35.0,1.0,2.0,1880.0,114.0,583.0,1,0,1,0,0,0,0,0.0,39456.94,46625.2,2
668994,1027132,40,2,7000,5.0,26.0,4.0,13.0,480.0,408.0,1735.0,5,0,5,0,0,0,1,3401.1,371652.93,1360084.99,10
238070,1027159,33,2,3000,4.0,4.0,2.0,6.0,39000.0,120.0,195.0,1,1,0,0,0,0,6,1089.64,13411.06,15816.04,1
60750,1027218,43,2,3000,5.0,5.0,2.0,14.0,30000.0,133.0,384.0,3,0,3,0,0,0,1,606.4,32461.53,47206.57,1
835123,1027367,41,2,3000,4.0,4.0,2.0,3.0,8050.0,300.0,322.0,2,0,2,0,0,0,0,0.0,51459.32,146333.26,10
628410,1027724,37,2,5000,4.0,3.0,2.0,2.0,21600.0,143.0,1145.0,4,0,4,0,0,0,0,0.0,68552.71,98421.21,1
1171649,1028047,44,2,3000,4.0,1.0,2.0,2.0,63000.0,129.0,508.0,3,2,1,2,1,1,0,0.0,24984.42,33570.37,1
539573,1028161,37,2,3000,4.0,30.0,1.0,14.0,104000.0,246.0,598.0,7,2,5,2,2,0,0,522.16,55583.03,69273.79,1
2053032,1028290,33,2,3000,4.0,35.0,1.0,16.0,1990.0,129.0,279.0,13,1,12,0,0,0,0,0.25,13450.9,14412.14,1
341008,1029304,52,2,3000,4.0,35.0,2.0,8.0,3440.0,210.0,154.0,7,1,6,0,0,0,2,405.59,12400.49,14616.61,1
1150774,1029317,31,2,3000,5.0,35.0,1.0,6.0,200000.0,133.0,454.0,2,1,1,1,1,0,4,1950.1,22490.48,27134.12,1
80750,1029617,36,2,3000,5.0,13.0,4.0,13.0,175000.0,137.0,248.0,1,0,1,0,0,0,0,71.72,18411.6,27260.77,1
158982,1029788,53,2,7000,4.0,30.0,2.0,2.0,159000.0,186.0,526.0,10,0,10,0,0,0,0,268.37,14127.94,15014.93,1
951115,1030197,33,2,5000,5.0,40.0,2.0,16.0,1810.0,144.0,962.0,6,0,6,0,0,0,0,0.0,56602.8,73524.02,1
1092778,1030275,44,2,5000,4.0,45.0,2.0,8.0,2240.0,114.0,716.0,1,1,0,1,1,0,0,0.0,4998.6,5714.6,2
1328521,1030477,44,2,5000,5.0,30.0,2.0,2.0,6730.0,186.0,501.0,1,1,0,1,0,1,0,0.0,17153.22,18868.69,1
1541810,1030494,35,2,3000,5.0,1.0,2.0,10.0,122000.0,114.0,392.0,6,2,4,1,1,0,0,391.0,3451.6,3454.0,2
470203,1031472,58,2,7000,4.0,9.0,2.0,14.0,28000.0,99.0,865.0,1,1,0,0,0,0,9,9911.76,28994.36,27561.02,1
954795,1031490,43,2,7000,4.0,26.0,1.0,14.0,3610.0,120.0,1616.0,2,2,0,2,0,2,0,1544.0,78948.35,85519.5,2
956480,1031537,48,2,3000,4.0,4.0,2.0,4.0,113000.0,217.0,991.0,3,2,1,1,1,0,0,1.87,66171.7,78184.87,1
215842,1031574,31,2,3000,4.0,28.0,2.0,2.0,13050.0,120.0,852.0,18,3,15,3,3,0,0,37.89,56120.01,83519.16,1
858991,1031608,53,2,7000,4.0,45.0,4.0,1.0,200000.0,120.0,1173.0,1,1,0,1,0,1,0,0.0,88058.21,100849.2,2
963125,1031638,40,2,5000,5.0,40.0,2.0,16.0,1440.0,129.0,811.0,4,0,4,0,0,0,0,0.0,36920.46,40500.0,1
1281401,1031639,41,2,5000,5.0,16.0,2.0,16.0,5310.0,189.0,526.0,1,0,1,0,0,0,0,0.0,14949.56,15725.0,1
191484,1031731,54,2,5000,5.0,26.0,2.0,9.0,67000.0,114.0,588.0,2,0,2,0,0,0,0,0.0,21717.0,23516.0,2
733444,1031795,45,2,3000,5.0,35.0,2.0,12.0,30000.0,342.0,195.0,7,2,5,2,2,0,0,0.0,22588.23,35845.23,10
1320160,1031952,53,2,3000,4.0,5.0,2.0,2.0,7000.0,300.0,100.0,15,0,15,0,0,0,0,74.3,29906.0,46368.46,10
1647173,1032072,36,2,5000,5.0,30.0,2.0,8.0,9510.0,120.0,852.0,3,1,2,1,1,0,0,191.77,55087.53,81707.69,1
198349,1032177,43,2,7000,4.0,30.0,2.0,2.0,13020.0,120.0,1379.0,1,0,1,0,0,0,0,0.0,65371.94,97032.17,1
1352986,1032215,33,2,5000,5.0,35.0,2.0,8.0,599932.5,247.0,674.0,2,0,2,0,0,0,0,0.0,73882.18,92555.0,1
1783186,1032290,29,2,5000,4.0,45.0,1.0,6.0,93000.0,136.0,1930.0,13,3,10,3,2,0,1,3826.53,154382.36,225050.06,1
1172335,1032300,44,2,9000,4.0,45.0,2.0,8.0,17000.0,120.0,427.0,13,4,9,3,2,0,0,427.0,26240.56,29746.8,2
1609884,1032363,60,2,7000,4.0,30.0,2.0,2.0,42000.0,79.0,2573.0,1,0,1,0,0,0,0,143.5,6510.0,8939.5,1
2164044,1032412,36,2,7000,5.0,45.0,2.0,16.0,156000.0,140.0,848.0,10,1,9,1,1,0,1,1546.4,69108.28,98110.24,1
2168943,1032457,43,2,5000,4.0,1.0,2.0,8.0,8000.0,246.0,245.0,7,0,7,0,0,0,0,17.29,27271.24,34491.4,1
1148819,1032463,40,2,3000,4.0,1.0,2.0,11.0,163000.0,151.0,706.0,3,2,1,0,0,0,7,5318.05,52657.79,70574.58,1
2201534,1032491,64,2,3000,4.0,3.0,2.0,2.0,8830.0,279.0,594.0,1,0,1,0,0,0,0,489.88,36930.14,46072.38,10
